APK,Time_ Androguard ,No_Of_permission,Time_permission,No_Of_Intent,No_Of_ImplicitIntent,No_Of_ExplicitIntent,Time_Intent,No_Of_PendingIntent,No_Of_Filter,Time_filter,No_Of_PermissionIntent,Type_Of_PermissionIntentt,No_Of_PermissionFilter,Type_Of_PermissionFilter,"Danger=1,Normal=0"
com.facebook.workchat,377.6434917,62,8.294321775,30,17,13,9.265228987,3,71,13.87908697,0,[],17,"['danger', 'danger', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal']",0
com.facebook.workchat2D0FAACB514A415F1835528E6239E3AAB057E439,322.9879546,62,8.500654697,34,20,14,9.5545187,3,71,11.31489778,0,[],17,"['danger', 'danger', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal']",0
com.facebook.workchat2E5A1A7E4171F1B9772089E9E45F8AE35BB986C5,274.7553129,61,8.737688303,30,19,11,10.0109992,3,72,11.35947776,0,[],18,"['danger', 'danger', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal']",0
com.facebook.workchat3D93A3CDC4EAFEF44111633918A683E9D8C3030A,283.4913898,65,9.740522861,25,15,10,9.905593872,3,71,11.89039564,0,[],17,"['danger', 'danger', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal']",0
com.facetec.zoomlogin,15.38877225,7,0.04547596,2,2,0,1.0287714,0,1,0.236629009,0,[],0,[],0
com.facetec.zoomlogin8355E0F09CEC91743821C947F63CC6C7EC7BD828,13.74860096,7,0.040524006,2,2,0,0.120634556,0,1,0.152638197,0,[],0,[],0
com.fakopp.arborsonic3d,5.237440109,13,0.025615692,0,0,0,0.118077993,0,2,0.317328215,0,[],0,[],0
com.fakopp.microsecondtimer,10.94909859,14,0.041703701,0,0,0,0.040573835,0,1,0.172988415,0,[],0,[],0
com.fast.cleaner.cpu.cool.powerful,234.5719333,49,2.617836952,70,61,9,12.0005734,9,15,3.098194122,0,[],0,[],0
com.fast.cleaner.cpu.cool.powerful397E22557592E14D7D63A3963686F1063C8A0044,136.2168565,49,3.26422286,69,60,9,10.9503808,9,15,3.812928677,0,[],0,[],0
com.fast.cleaner.cpu.cool.powerful438953B5260E355A00462F1F5E921DF612042898,277.6973403,49,7.595129013,78,68,10,26.84571004,9,15,2.980036736,0,[],0,[],0
com.FatCatStudios.Wordle,13.31463885,3,0.016447783,14,12,2,0.453547716,1,1,0.31195116,0,[],0,[],0
com.feib.appbank,0.439821243,30,0.004259348,0,0,0,0.009285212,0,6,0.792584896,0,[],0,[],0
com.feib.appbankEB3D9486EF5616406F94D2E364283D5CB70B54E0,0.423675537,30,0,0,0,0,0.004995346,0,6,0.684302092,0,[],0,[],0
com.felenasoft.xeomasurveillance,7.953407049,13,0.040432453,7,5,2,0.44466424,2,1,0.044985533,0,[],0,[],0
com.fengshui.periods9,1.548775911,4,0.004921436,0,0,0,0.000647068,0,1,0.049987078,0,[],0,[],0
com.feres.driver,21.48759842,21,0.151439905,40,35,5,4.673111677,9,1,0.070634604,0,[],0,[],0
com.fetechgroup.livescanningwand.android,15.3250699,5,0.014907598,0,0,0,0.00999403,0,1,0.056920767,0,[],0,[],0
com.fetechgroup.patronapp.android.cairnshospital,26.38918281,4,0.030454159,2,2,0,0.040924549,1,3,0.203820705,0,[],0,[],0
com.fic.buenovela,84.2303834,16,0.481026411,84,53,31,5.773430586,2,12,1.506495476,0,[],0,[],0
com.fic.buenovela90D5672E3DE3DA172A41A013ABC085A4554AB697,93.03287864,16,0.525307178,83,53,30,6.100644588,2,12,0.621474981,0,[],0,[],0
com.finotek.esignall,0.711241007,15,0.00604248,0,0,0,0,0,4,0.494633675,0,[],0,[],0
com.firstnational.omaha,66.91730618,11,0.351706505,2,2,0,0.091038942,0,2,0.130243063,0,[],0,[],0
com.firstnational.scheels,77.71351933,11,0.335870504,2,2,0,0.091863632,0,2,0.129825592,0,[],0,[],0
com.firstnational.scheelsFF9C44FD95282CA068D29354B364BDB68582E62F,64.15806317,11,0.310886383,2,2,0,0.086072922,0,2,0.107150555,0,[],0,[],0
com.fishingforgold.xamarin,42.7817173,17,0.190523148,8,8,0,0.497798443,1,7,0.679352999,0,[],0,[],0
com.fitnessclub.bellyfatchallenge.formen,82.31930232,24,0.696599483,21,16,5,2.054788828,0,11,1.694593906,0,[],0,[],0
com.fkc.ifkc,52.96096563,12,0.17518878,10,6,4,0.37361908,0,4,0.19739151,0,[],0,[],0
com.flarehill.birdflock,0.809332132,1,0,0,0,0,0,0,1,0.039913416,0,[],0,[],0
com.flex.educar,21.45801497,6,0.019986391,6,6,0,0.614222765,1,5,0.241042852,0,[],0,[],0
com.flex.objetivodeatibaia,12.06419778,5,0.019986868,2,2,0,0.126460075,1,5,0.6375072,0,[],0,[],0
com.flexxpay.android,18.90698576,14,0.065038919,0,0,0,0.100975275,0,2,0.397750139,0,[],0,[],0
com.flexxpay.android4C852BCC9F6F1023C74EB0790FA9C91649259CE5,12.63690138,14,0.046199322,0,0,0,0.091430426,0,4,0.697793245,0,[],0,[],0
com.flexxpay.androidDF7014AF72903D8B6C5BF8D91F3A0A0BB65EB0C8,20.21883655,14,0.07494688,2,1,1,0.707659245,0,2,0.181386232,0,[],0,[],0
com.flologic.flologicapp,16.84321856,8,0.039881706,2,2,0,0.105505705,1,3,0.301733971,0,[],0,[],0
com.flowneuroscience.flow.droid,39.5805769,17,0.205062151,11,11,0,0.506910801,0,4,0.522264957,0,[],0,[],0
com.flow_rite.battery_steward,9.881392717,10,0.030165911,0,0,0,0.02999258,0,2,0.260642529,0,[],0,[],0
com.fmca.appmobile,23.33028507,3,0.01021862,0,0,0,0.010235071,0,1,0.145276785,0,[],0,[],0
com.FMSHotdesking,25.95945191,9,0.055022478,2,2,0,0.179883718,0,7,0.925246716,0,[],0,[],0
com.fonfon.yikhgreduj,2.71840167,5,0.010053635,4,4,0,0.292203665,2,3,0.506172419,0,[],0,[],0
com.foodallergyfix.foodallergyfix,21.13808322,16,0.095682859,3,2,1,0.211226702,1,5,0.710062504,0,[],0,[],0
com.foodlion.rx,39.51413393,18,0.209985971,9,6,3,0.36284399,1,3,0.386999607,0,[],0,[],0
com.ford.fordpasspro.eu,141.3404758,15,0.627128601,9,8,1,8.097652674,1,2,0.279273748,0,[],0,[],0
com.ford.fordpasspro.eu1BCAD318A5CC1B580BB9EB75AAF9997094FCA8E2,145.9581919,15,0.644551754,13,8,5,7.391787767,1,2,0.283984184,0,[],0,[],0
com.ForesightIntelligence.FITracker,25.15605164,11,0.113032341,2,2,0,0.107311249,0,2,0.288880348,0,[],0,[],0
com.foto.hut.ri,11.57404757,7,0.030502796,7,6,1,0.77717185,0,2,0.267278194,0,[],0,[],0
com.FourStarGroup.WheelSpinMoney,73.31797361,28,0.734097004,0,0,0,29.43725467,0,21,2.959133387,0,[],0,[],0
com.fr24,64.29868579,15,0.326148987,44,41,3,2.314195871,7,10,1.304474115,0,[],0,[],0
com.frankly.channel.baylor,60.65312076,34,0.758593798,17,12,5,0.869244576,0,9,1.489048958,0,[],0,[],0
com.frankly.channel.wicz,68.73990679,34,0.79879117,16,11,5,0.905683279,0,7,1.115131617,0,[],0,[],0
com.freedom_innovations.kinnex,29.60020351,13,0.059946775,0,0,0,0.020074368,0,1,0.059851885,0,[],0,[],0
com.freshservice.helpdesk,57.33444285,11,0.18965435,133,108,25,3.878595829,2,7,2.257993698,0,[],0,[],0
com.freshservice.helpdeskDFB3BDF2C61863D7A623D6F30A1AD0C0D59A455F,55.41111231,11,0.192739964,125,97,28,3.993192673,2,7,1.067386627,0,[],0,[],0
com.fundbox.mobileCB2920566DB6569BB256367793343787E1CFB619,62.56633878,28,0.58550787,16,9,7,0.612154961,0,6,0.431278944,0,[],0,[],0
com.fusionstak.CloudGavel365,25.71334839,16,0.08976078,2,2,0,0.111995697,1,5,0.409754038,0,[],0,[],0
com.gashpay.personal,0.671071529,39,0,0,0,0,0.004993439,0,3,0.905247927,0,[],0,[],0
com.gashpay.personal923F7DF756ED2401EBD9808E41DFE3BB38962824,0.65502286,38,0.001027346,0,0,0,0.00425601,0,3,0.697375536,0,[],0,[],0
com.gatekeeper_systems.g4_connect,54.42449546,16,0.31036973,37,31,6,2.14922142,0,3,0.175507307,0,[],0,[],0
com.geberit.setapp2015,17.61646986,9,0.05431056,0,0,0,0.040969133,0,1,0.085786343,0,[],0,[],0
com.geeksoftware.horadoemprego,5.5844841,10,0.025588751,9,9,0,0.574380398,2,6,0.3343606,0,[],0,[],0
com.getgroupna.mdl.pol,40.84118032,25,0.354740143,8,8,0,1.690596104,1,3,0.20485425,0,[],0,[],0
com.gfhkstore.android,62.65338492,26,0.610509396,14,13,1,0.742714167,1,6,0.332540989,0,[],0,[],0
com.ggmgastro.fr,50.95314932,22,0.448007584,28,25,3,0.737816572,0,7,0.360585928,0,[],0,[],0
com.ggmgastro.fr5E7B968529E028CF4B40E8684DF20FE94DE4AFD7,54.91991901,22,0.483849525,27,24,3,0.748383522,0,8,0.433323622,0,[],0,[],0
com.ggmgastro.uk,51.41428947,22,0.486599207,27,24,3,0.72879076,0,8,0.479569435,0,[],0,[],0
com.ghontanews.akash,76.86186028,7,0.146102428,0,0,0,0.851009607,0,5,0.253246784,0,[],0,[],0
com.Gipa.GipaMobile,13.74690485,10,0.044986963,2,2,0,0.155246735,1,5,0.276592016,0,[],0,[],0
com.Gmmnews.apk,63.49289203,15,0.296704054,42,39,3,2.191446781,16,10,0.596082211,0,[],0,[],0
com.gneis.bankinter.broker,85.60401678,18,0.675115824,16,13,3,4.353619099,3,6,0.782077551,0,[],0,[],0
com.gobluehawk.bluehawk,9.299902678,16,0.056001902,6,6,0,0.276236534,1,8,0.553184748,0,[],0,[],0
com.goevo.app.ppa,35.90072083,16,0.144700527,2,2,0,0.18864727,0,3,0.233407021,0,[],0,[],0
com.goevo.mesh,12.91664767,16,0.055889606,6,6,0,0.291077852,1,8,0.514168978,0,[],0,[],0
com.goevo.mesh61CA7CC99D600796E0E8F8971F6C2AB0C56E806F,29.10576344,16,0.109868288,2,2,0,0.163876772,0,3,0.174680471,0,[],0,[],0
com.goevo.mesh777A3B7F467E7B9F803D9C0661A0991EA9FDE04B,27.09719324,16,0.106059313,2,2,0,0.160201311,0,3,0.202972412,0,[],0,[],0
com.goevo.meshDDC90F0C235C2B911B105F47CD56E663EEE85B2A,15.40710354,16,0.067254782,6,6,0,0.338748455,1,8,0.595209599,0,[],0,[],0
com.goi_inc.navitas,19.6288507,11,0.04543376,0,0,0,0.010576725,0,1,0.056481123,0,[],0,[],0
com.goi_inc.navitasB1077645E6E7398D7F8084B481E2221F23B315E5,18.3076098,11,0.034976006,0,0,0,0.014990091,0,1,0.051713943,0,[],0,[],0
com.gojek.resto,226.4638073,31,1.685622215,176,118,58,20.97973466,1,18,1.363825083,0,[],0,[],0
com.gprog.app,32.93224406,13,0.070272446,0,0,0,0,0,1,0.064954281,0,[],0,[],0
com.grampus.cookingadventure,139.2870967,14,0.498092413,24,22,2,2.908584595,4,7,0.716663122,0,[],0,[],0
com.grantcountybank.card,99.65780139,17,0.544821501,35,30,5,3.258447409,3,1,0.079954624,0,[],0,[],0
com.GTL.eapp,17.54427409,27,0.174849987,3,3,0,0.18655467,1,3,0.266285896,0,[],0,[],0
com.GTL.eapp6B3CA9F6BE51F6C49F073FD15A7F0E296C2B41F3,37.11293912,27,0.150830507,3,3,0,0.146888256,1,3,0.240196228,0,[],0,[],0
com.gw.fastoderwaiter,47.15810895,12,0.174959421,7,6,1,0.290159225,0,3,0.290264606,0,[],0,[],0
com.hamc.android.pine,121.2835796,17,0.560292482,110,69,41,9.339655638,2,10,0.776854992,0,[],0,[],0
com.handelsbanken.mobile.android.digitalid,111.6977606,8,0.129914761,1,1,0,5.455986261,1,2,0.550043344,0,[],0,[],0
com.hanpass.remittance,117.8791668,25,0.979099274,88,63,25,8.295336962,3,9,1.003738165,0,[],0,[],0
com.hanseaticsoft.inspectionreport,23.8704772,8,0.059444904,0,0,0,0.217022419,0,1,0.081732273,0,[],0,[],0
com.hanstudio.notifyblocker,69.96598673,16,0.39958024,14,13,1,1.632413626,6,5,0.574813128,0,[],0,[],0
com.happiehelp.happiehelp,78.83334827,34,0.722536325,6,6,0,0.409408331,0,4,0.416538477,0,[],0,[],0
com.harfordcontrol.android.factorystatus,1.52159977,5,0.003998756,0,0,0,0.000973225,0,1,0.114750624,0,[],0,[],0
com.harsh.mehta,98.81128168,15,0.465141535,42,39,3,3.645095587,16,10,1.002048016,0,[],0,[],0
com.HaTikon.Klali,1.489249706,0,0,2,2,0,0.145853043,0,1,0.11716938,0,[],0,[],0
com.healthx.mdwisemember,22.69943905,8,0.045868874,0,0,0,0.014992476,0,1,0.31836319,0,[],0,[],0
com.heritageunits.app,61.74670434,35,0.635243177,4,4,0,0.245435953,0,1,0.101485491,0,[],0,[],0
com.herocraft.game.free.medieval,28.96690559,11,0.094757318,9,8,1,0.696192503,1,4,0.387551785,0,[],0,[],0
com.herogames.gplay.crisisactionsa,59.08153272,18,0.326242447,69,51,18,3.038721085,1,10,1.100992918,0,[],0,[],0
com.hexionic.allahwallpapers,10.95311046,7,0.029646635,0,0,0,0.077517509,0,3,0.32515049,0,[],0,[],0
com.hexionic.lovewallpapers,5.832122326,7,0.024012327,0,0,0,0.07099247,0,3,0.405295372,0,[],0,[],0
com.hexionic.sitaramwallpapers,12.9631989,7,0.02697587,0,0,0,0.082449198,0,3,0.361279726,0,[],0,[],0
com.hiby.music,0.856234312,38,0.008079052,0,0,0,0.008863688,0,22,4.462275267,0,[],0,[],0
com.hidglobal.pacs.readermanager,48.91333556,18,0.374959946,0,0,0,0.031741619,0,2,0.180534363,0,[],0,[],0
com.highbeast.rechargetel,13.58038807,2,0.014904499,2,2,0,0.04376173,1,1,0.161116838,0,[],0,[],0
com.highbeast.rechargetelB4B64E05EF137DD8573A9C0EF3B9F10B8867D49B,18.65218854,2,0.012403488,2,2,0,0.037353516,1,1,0.15083003,0,[],0,[],0
com.highbeast.rechargetelE7E53BC60E630FA21CE9CC52470A568B2D29FAE4,14.54565644,2,0.010965109,2,2,0,0.039565086,1,1,0.121511698,0,[],0,[],0
com.highbeasts.calleridfound,13.59782004,2,0.011868954,2,2,0,0.039301872,1,1,0.1545434,0,[],0,[],0
com.highbeasts.calleridfound5B9A4EA70296921ED9EBD04E86ED394B278B0123,13.58180356,2,0.013037443,2,2,0,0.038998604,1,1,0.131773949,0,[],0,[],0
com.highbeasts.calleridfound6CBC772CC75FF1226AEBF8E5DA33A6A59C355BF5,14.74491715,2,0.012041807,2,2,0,0.039786816,1,1,0.154906511,0,[],0,[],0
com.highbeasts.calleridfound7DE2F9F7DEC66D62171EEA3CD72580792B2FCF10,13.51955318,2,0.01295948,2,2,0,0.04037118,1,1,0.108905315,0,[],0,[],0
com.highbeasts.calleridfoundAEF83B92DA9CBD373BE9C9B36E24FF165FBBE0E3,14.41925859,2,0.010698557,2,2,0,0.036532879,1,1,0.113294125,0,[],0,[],0
com.hjerteassistance.hjerteassistance,35.98262215,32,0.317820311,4,4,0,0.225166559,0,7,0.46954298,0,[],0,[],0
com.hms.sterling,24.56455922,8,0.04926157,2,2,0,0.329654217,1,7,0.657159328,0,[],0,[],0
com.hncDatentechnik.auditor_sicherheitspass,28.36483431,6,0.034432411,0,0,0,0.070275068,0,2,0.158929348,0,[],0,[],0
com.homescience.schemeofwork,26.58756614,6,0.055657148,0,0,0,0.022777796,0,1,0.06077075,0,[],0,[],0
com.honeywell.morley.smartconfig,26.97449851,16,0.096741438,1,1,0,0.373588562,0,1,0.072942019,0,[],0,[],0
com.honeywell.morley.smartconfig90A4F2EBEA432A444BB7DA11C799880D49BF70E9,26.76502991,14,0.083024025,1,1,0,0.273955584,0,1,0.071565628,0,[],0,[],0
com.hulu.plus,89.23691416,14,0.406688452,28,25,3,17.79590726,4,14,1.125468969,0,[],0,[],0
com.hwm_global.geoinstaller,34.98196006,11,0.070485592,2,2,0,0.069054604,1,2,0.155604839,0,[],0,[],0
com.hwm_global.geoinstaller8ED57410547089555CB4120C0C430D16BFE4CFF4,34.90446711,11,0.068947554,2,2,0,0.072655439,1,2,0.196061134,0,[],0,[],0
com.ibex.agent,40.18562698,11,0.106011629,5,3,2,0.277075052,1,6,0.529661894,0,[],0,[],0
com.ibex.agent1AC329BB95738E125B4106198C45F07A57AA0721,37.76291847,11,0.104184628,5,3,2,0.281027555,1,6,0.481197357,0,[],0,[],0
com.ibk.farm,65.34027338,36,0.643869638,19,13,6,2.965914488,1,7,0.640094995,0,[],0,[],0
com.icampus.iCampusMobile,21.69039178,10,0.048274517,2,2,0,0.170328856,1,5,0.283222437,0,[],0,[],0
com.icampus.iCampusMobileE64078B434724412AE39B2FDDC6479C822DE6B71,25.37802076,10,0.05200386,2,2,0,0.173455477,1,5,0.417300701,0,[],0,[],0
com.icivelib.icivelib,22.78898478,7,0.043781757,2,2,0,0.107961655,0,1,0.21643424,0,[],0,[],0
com.ifam.iras.basic2,23.09601188,17,0.117130995,6,6,0,0.227957487,1,9,0.666054726,0,[],0,[],0
com.igdit.catholify,43.02716255,13,0.144382954,9,4,5,0.589485168,1,5,0.525416851,0,[],0,[],0
com.igrowchicken.hybridapp,0.784090042,3,0.00199008,0,0,0,0.000995636,0,1,0.070273876,0,[],0,[],0
com.ihg.apps.android699819D6916EE394162C18CEEA50DB445017BBF5,65.19279337,18,0.506237268,12,10,2,6.881170988,4,8,0.804188251,0,[],0,[],0
com.ihkib.org.tr,15.13485932,24,0.16679287,5,5,0,0.201761246,1,5,0.520178795,0,[],0,[],0
com.iirismobile.ngi,43.03319335,11,0.095244408,2,2,0,0.072194815,1,1,0.076538801,0,[],0,[],0
com.ilgforms,14.12451053,16,0.056129694,6,6,0,0.312063456,1,8,0.633028984,0,[],0,[],0
com.imdev.workinukraine,12.44082332,2,0.007236242,0,0,0,0.009967566,0,1,0.191823006,0,[],0,[],0
com.inaccess.inaccessunity,26.99381995,7,0.046840668,2,2,0,0.078603983,0,1,0.064999819,0,[],0,[],0
com.incdev02.normebiologique,17.16334748,2,0.01000905,0,0,0,0.069540024,0,1,0.179578543,0,[],0,[],0
com.incross.mts.mug2.H.ms_1,18.30675387,17,0.088422775,103,86,17,12.13085151,8,8,0.78047657,0,[],1,['normal'],0
com.infomax.nhfutures,60.49486709,21,0.310080528,19,19,0,0.812554836,3,7,0.997107267,0,[],1,['normal'],0
com.innergy.install,24.69312549,8,0.039683819,0,0,0,0.059645891,0,1,0.058014631,0,[],0,[],0
com.innovative.mylibrary,28.94844604,9,0.071759701,2,2,0,0.21433568,1,1,0.309371233,0,[],0,[],0
com.innuvo.infopatente,34.94204068,8,0.066937923,2,2,0,0.10681057,0,1,0.162218809,0,[],0,[],0
com.Inovasis.Ger,107.6805444,35,1.658215523,24,19,5,7.620970726,5,3,0.343567371,0,[],0,[],0
com.inshape.ishcmobile,24.75575256,16,0.124723911,2,2,0,0.207245111,0,4,0.248594522,0,[],0,[],0
com.insightly.droid.service,46.73546863,15,0.204731703,3,3,0,0.177707911,1,7,0.624518156,0,[],0,[],0
com.insitu.vusitu,20.76911664,21,0.097644806,0,0,0,0.049505234,0,2,0.183232784,0,[],0,[],0
com.instagram.android,246.88675,42,4.917250633,36,29,7,8.026683569,1,30,3.390197039,0,[],1,['normal'],0
com.instagram.android9F8CB9F4182C5E81E15C61FE40A1B7D2E6B2E1A1,291.5168786,45,5.7345438,28,18,10,8.709803581,3,31,3.829791546,0,[],1,['normal'],0
com.instagram.lite,1.414202452,51,0.088304281,2,2,0,0.188246012,0,13,1.643634796,0,[],0,[],0
com.instagram.lite007E666FAF58D47F021D47D2746A02B7C252F820,1.605101824,51,0.104098797,2,2,0,0.178624153,0,13,1.383582115,0,[],0,[],0
com.instagram.lite0F31886895CA189179EE5CB6E789C7DDD7340E6B,1.408442497,51,0.106077433,2,2,0,0.127267361,0,14,1.860500813,0,[],0,[],0
com.instagram.lite138059F32978DC7E91C359352A6453757C611322,1.383252382,51,0.096781015,2,2,0,0.142299414,0,13,1.294756889,0,[],0,[],0
com.instagram.lite1E4591B312318BEA81885CECD71A2DFCD140E88A,1.432039976,51,0.102274179,2,2,0,0.128861427,0,13,1.303503513,0,[],0,[],0
com.instagram.lite20C074DD32A2DAAE28E87AFE96F687745293DEA9,1.360470533,51,0.089689255,2,2,0,0.22117877,0,13,1.370396376,0,[],0,[],0
com.instagram.lite4B13B8EFE75999857F1144E598864F44EFAF958E,1.367033243,51,0.087197542,2,2,0,0.184144497,0,13,1.544506311,0,[],0,[],0
com.instagram.liteA6C442A4810BBC391759AAC74DB8B3240ADA20F0,1.370806932,51,0.113388538,2,2,0,0.153859854,0,13,1.194890976,0,[],0,[],0
com.integrativeassets.integrativeassets,11.32028604,16,0.060113668,6,6,0,0.292515516,1,8,0.963129759,0,[],0,[],0
com.intelligentsoftware.projectfishbone,17.86634827,5,0.039128542,4,3,1,0.327288389,0,1,0.160948277,0,[],0,[],0
com.Internet.Probe,171.1406641,6,0.103769541,14,6,8,1.818572521,0,3,0.716894388,0,[],0,[],0
com.interpark.app.ticket,132.7443397,21,0.943349123,73,61,12,6.245442629,1,3,0.301197767,0,[],0,[],0
com.interpark.tour.mobile.main,159.1381803,21,0.731603146,36,28,8,3.133372545,1,6,0.660922766,0,[],0,[],0
com.interpark.tour.mobile.mainA7D70CB2895B68E51BB52D8B27075B7F57FDE65B,200.3324041,24,0.99528718,57,40,17,4.969079971,0,7,0.830925703,0,[],0,[],0
com.interpark.tour.mobile.mainA9DED39A3149A4BA13236B8A2549B06F527B62EA,190.4039714,21,0.837997198,36,28,8,3.22946167,1,6,0.606701136,0,[],0,[],0
com.intersolve.scannerapp,27.46438217,11,0.121335983,0,0,0,0.048072338,0,1,0.477574587,0,[],0,[],0
com.iolite.attendance,8.21865797,4,0.014307499,33,33,0,7.923616886,1,1,0.116259813,0,[],0,[],0
com.iolite.attendanceC23AF54CF180CD848BB4CDA72C8EC2B0136957B6,8.103468418,4,0.018562555,33,33,0,7.660285473,1,1,0.144804716,0,[],0,[],0
com.iolite.attendanceE47A3DD4FCE65BCF493FBCD19AE65054325A145E,7.922819376,4,0.01694417,33,33,0,7.872976065,1,1,0.126814604,0,[],0,[],0
com.iprototypes.squircle,92.99401307,5,0.127218008,4,4,0,0.1517272,0,1,0.098944902,0,[],0,[],0
com.iqiyi.i18n,244.4237092,39,3.859215498,62,44,18,10.44670796,8,45,8.04037571,0,[],0,[],0
com.iqwat.CommunityConnect,16.51235032,16,0.118763447,5,4,1,0.358226538,0,6,0.567898273,0,[],0,[],0
com.irao.mobile,50.98292494,12,0.107161283,2,2,0,0.094604731,1,2,0.241990328,0,[],0,[],0
com.IS247.Notifier,53.28870845,22,0.428234577,9,9,0,1.004163027,1,5,0.666925669,0,[],0,[],0
com.isis_papyrus.hypo_pay_eyewdg,60.38174081,18,0.428116322,69,47,22,8.694660902,4,10,1.621510029,0,[],0,[],0
com.isis_papyrus.hypo_pay_eyewdg8E70539B13D7F218BF4CBA1FC6637835F8CF0A8F,60.04066539,18,0.489578724,73,50,23,8.18745327,4,10,1.173341036,0,[],0,[],0
com.ismart.XF_InoSmart,32.82814646,16,0.118407488,0,0,0,0.067271948,0,1,0.085800886,0,[],0,[],0
com.itc.varadhiitc,30.65899301,9,0.063784122,4,4,0,0.284614801,0,5,0.46699214,0,[],0,[],0
com.itslollyltd.skybuy,37.7248373,13,0.13466692,10,8,2,0.630584717,1,6,0.648006916,0,[],0,[],0
com.ivmarkets.pelican,40.63414502,18,0.277154207,10,10,0,1.060547352,0,4,0.476219416,0,[],0,[],0
com.jfr.homecenter.app,85.04361773,15,0.732398033,29,23,6,3.185774326,4,7,1.152626991,0,[],0,[],0
com.jfr.homecenter.app762BD5EEBE7EA721FAA79BBD7B2AF35CE316D520,81.51160574,15,0.797603607,29,23,6,2.942848206,4,8,1.26684618,0,[],0,[],0
com.jirimatejka.shoppka,51.12153649,8,0.106083393,3,3,0,0.380856276,1,4,0.474119425,0,[],0,[],0
com.jollytech.eventleaf,71.95985031,4,0.095624208,0,0,0,0.039365292,0,1,0.17293334,0,[],0,[],0
com.jordiboixadera.trailGuide,2.355853796,9,0.005978584,3,3,0,0.240021229,0,3,0.416926622,0,[],0,[],0
com.kabam.evd,39.61700201,13,0.185928583,10,6,4,1.039010525,2,8,0.820997,0,[],0,[],0
com.kabbage.mobile,100.4752047,13,0.448084354,101,89,12,6.558259964,2,4,0.465467691,0,[],0,[],0
com.kal_soft.Tradewind,15.1661222,6,0.041144848,2,2,0,0.242210388,1,4,0.340651512,0,[],0,[],0
com.kedi.edustats2,0.374534607,6,0.002938986,0,0,0,0.008163929,0,2,0.183233738,0,[],0,[],0
com.kedi.edustats2D43DBE349A308BAD5D9BAEC67F773879F0F3B8C8,0.397997141,7,0.001992226,0,0,0,0.000997543,0,2,0.167024136,0,[],0,[],0
com.keepersecurity.chat,30.98225498,15,0.104730844,6,6,0,0.477939844,1,10,0.910644293,0,[],0,[],0
com.KI.Yasasii.Patient.App.Gen.KIMS,21.58446097,8,0.050379515,2,2,0,0.237633944,1,6,0.640054226,0,[],0,[],0
com.kigogo.guide,36.05934358,6,0.077670813,0,0,0,0.023818016,0,1,0.106738567,0,[],0,[],0
com.kluster.csi,121.2925472,30,2.178661346,0,0,0,58.38721585,0,5,1.149688721,0,[],0,[],0
com.knocknock.laundry,77.73343945,10,0.09023571,3,3,0,0.100175619,1,2,0.144906282,0,[],0,[],0
com.krungsri.disales,36.44938922,38,0.309736967,4,4,0,0.310070276,0,6,0.537847042,0,[],0,[],0
com.ksxkq.autoclick,73.35875535,13,0.95981741,38,35,3,7.714365959,5,5,0.428331375,0,[],0,[],0
com.kt.gigaeyesSVC,60.97862434,15,0.263041735,37,28,9,1.573349714,3,4,0.254459381,0,[],0,[],0
com.kt.ollehusimmanager,0.563583374,5,0.002502441,0,0,0,0,0,2,0.14883709,0,[],0,[],0
com.kt.ollehusimmanager69DFF1FDCFB1A1E4E69D548C0CEE4808A82A653A,0.561956882,5,0.001992941,0,0,0,0,0,2,0.098345041,0,[],0,[],0
com.ktb.pbank.app,43.27319765,14,0.134898186,5,5,0,0.189873219,0,4,0.264727354,0,[],0,[],0
com.kuwait.haraj.Kuwait_Car,59.01125813,15,0.344852209,44,41,3,9.669687986,16,10,0.677493334,0,[],0,[],0
com.lallemand.lalbrew,9.515842915,8,0.0249753,4,4,0,0.129992247,0,5,0.430063725,0,[],0,[],0
com.landmarkcu.card,70.74115586,17,0.370234489,33,28,5,2.196902037,3,1,0.06503129,0,[],0,[],0
com.las.ratitas.fans,58.3358624,13,0.289321423,44,41,3,2.498235703,7,10,0.753294468,0,[],0,[],0
com.lawnstarter.pros,61.19101715,40,0.719516754,15,14,1,0.671141386,6,3,0.352095842,0,[],0,[],0
com.ldsapp.bookofmormongames,38.04707527,5,0.05004859,0,0,0,0,0,1,0.060081244,0,[],0,[],0
com.leadsquared.nextgen,79.86272216,28,0.806662798,160,129,31,10.34825993,43,23,2.212554693,0,[],0,[],0
